date,gini
2016-10-12,0.8016813185146328
2016-10-14,0.801749581786454
2016-10-15,0.8017812222984977
2016-10-16,0.8017911072113922
2016-10-17,0.801811971685312
2016-10-18,0.8018151739755076
2016-10-19,0.8019509278920379
2016-10-20,0.8020196051483711
2016-10-21,0.8020513021394418
2016-10-22,0.8021242821717031
2016-10-23,0.802106511737002
2016-10-24,0.8020696623426329
2016-10-25,0.8020656295756958
2016-10-26,0.8020686659797504
2016-10-27,0.8020906931494413
2016-10-28,0.8021359591676607
2016-10-29,0.802148748950391
2016-10-30,0.8021646290404904
2016-10-31,0.802177184140121
2016-11-01,0.8021950023559024
2016-11-02,0.8022181313303803
2016-11-03,0.8022198823510126
2016-11-04,0.8022398319312531
2016-11-05,0.8022672150228043
2016-11-06,0.8022898148985724
2016-11-07,0.8022975045833076
2016-11-08,0.8022699000710197
2016-11-09,0.802310944969489
2016-11-10,0.802321436402116
2016-11-11,0.8023227018920644
2016-11-12,0.8023322428245048
2016-11-13,0.8023473114948706
2016-11-14,0.8023696666819194
2016-11-15,0.8023730483020882
2016-11-16,0.8023730483020882
2016-11-17,0.8024123559568836
2016-11-18,0.8024333120659731
2016-11-19,0.8024502388588635
2016-11-20,0.8024873854249154
2016-11-21,0.8024823809771834
2016-11-22,0.8024507465367527
2016-11-23,0.8024749479893527
2016-11-24,0.8025145927726882
2016-11-25,0.8025503690138613
2016-11-26,0.8025583738118666
2016-11-27,0.8026021217224464
2016-11-28,0.8026134148351308
2016-11-29,0.8026067093741588
2016-11-30,0.8026877357836122
2016-12-01,0.8027216037137954
2016-12-02,0.8027217345786797
2016-12-03,0.8027332435937999
2016-12-04,0.8027271985514097
2016-12-05,0.8027584417569733
2016-12-06,0.8027938962517999
2016-12-07,0.8028197876131928
2016-12-09,0.802863076840007
2016-12-10,0.8029100038195658
2016-12-11,0.8029187957126181
2016-12-12,0.8029062212759787
2016-12-13,0.802928450443945
2016-12-14,0.8029353220425606
2016-12-15,0.8029673881819713
2016-12-16,0.8029819582075605
2016-12-17,0.8029666768200323
2016-12-18,0.8029666768200323
2016-12-19,0.8029666768200323
2016-12-20,0.8030130116586333
2016-12-21,0.803012579915867
2016-12-23,0.8031012272566459
2016-12-24,0.8030942565454132
2016-12-25,0.8031439089692776
2016-12-26,0.803152682145395
2016-12-27,0.8031529733044459
2016-12-28,0.8031481878532492
2016-12-29,0.8032258324244704
2016-12-30,0.8032213898142428
2016-12-31,0.8032301683035876
2017-01-01,0.8032447318984923
2017-01-02,0.8032723659309884
2017-01-03,0.8033296520905725
2017-01-04,0.8033921489153943
2017-01-06,0.8035156153860581
2017-01-07,0.803563146929532
2017-01-08,0.803563146929532
2017-01-09,0.8036129276312399
2017-01-10,0.8036521006847037
2017-01-11,0.8036521006847037
2017-01-12,0.8036877828916543
2017-01-13,0.8036989343839064
2017-01-14,0.8037455052439301
2017-01-15,0.80377640185762
2017-01-16,0.8037851232907399
2017-01-17,0.803837672492514
2017-01-18,0.8038842979651106
2017-01-19,0.8039021235929121
2017-01-20,0.8039229024194399
2017-01-21,0.8041121106500966
2017-01-22,0.804120357003544
2017-01-23,0.8041044520479924
2017-01-24,0.8041316030671505
2017-01-25,0.8041445194129447
2017-01-26,0.8041954969109517
2017-01-27,0.8042578676114138
2017-01-28,0.8042835448349471
2017-01-29,0.8043072810638124
2017-01-30,0.8043186565311461
2017-01-31,0.8042991758306361
2017-02-01,0.8043309788125413
2017-02-02,0.8042270296456796
2017-02-03,0.8042592230254713
2017-02-04,0.8043476345933546
2017-02-05,0.8043571892038468
2017-02-06,0.8043953009860603
2017-02-07,0.8043584176056076
2017-02-08,0.8043822722245327
2017-02-09,0.8044159668889497
2017-02-10,0.8044304090493405
2017-02-11,0.8044479558910567
2017-02-12,0.8044499154930213
2017-02-13,0.8044547098204363
2017-02-14,0.8044616491001867
2017-02-15,0.8044646565525141
2017-02-16,0.8044918210540153
2017-02-17,0.8045222843540956
2017-02-18,0.8045194617053525
2017-02-19,0.8045627275262892
2017-02-20,0.8045972434931336
2017-02-21,0.8045836995325798
2017-02-22,0.8046254662754131
2017-02-23,0.8046418033388498
2017-02-24,0.8046438842380904
2017-02-25,0.8046746456043067
2017-02-26,0.8046605295450457
2017-02-27,0.8047040406744261
2017-02-28,0.8046302163768457
2017-03-01,0.804655420997842
2017-03-02,0.804655420997842
2017-03-03,0.8048344623243869
2017-03-04,0.8048628545903636
2017-03-05,0.8048754577124037
2017-03-06,0.8048975474217905
2017-03-07,0.8049403041045528
2017-03-08,0.8049639280227427
2017-03-09,0.8049945779979711
2017-03-10,0.8050232268079781
2017-03-11,0.8050641725401972
2017-03-12,0.8051330148256571
2017-03-13,0.8051319511089855
2017-03-14,0.8051695548004989
2017-03-15,0.8052070224343757
2017-03-16,0.8052127380903712
2017-03-17,0.8052299509224052
2017-03-18,0.8052599283820592
2017-03-19,0.8052880584503008
2017-03-20,0.8053045131709082
2017-03-21,0.8053400641433718
2017-03-22,0.8053581085968202
2017-03-23,0.8053650314108618
2017-03-24,0.8053957554334563
2017-03-25,0.805428864646715
2017-03-26,0.805456875195822
2017-03-27,0.8054726587415593
2017-03-28,0.8055016868949575
2017-03-29,0.8055244493754107
2017-03-30,0.8055567611986238
2017-03-31,0.8056013511222615
2017-04-01,0.8056123339034525
2017-04-02,0.8056156835277686
2017-04-03,0.8056387926812099
2017-04-04,0.8056929825682891
2017-04-05,0.8057069903963588
2017-04-06,0.8057400049162933
2017-04-07,0.8057400049162933
2017-04-08,0.805801567338488
2017-04-09,0.8058044730928513
2017-04-10,0.8058464716892259
2017-04-11,0.8059108697736374
2017-04-12,0.8059105157389475
2017-04-13,0.8059458764285701
2017-04-14,0.8059848214823669
2017-04-15,0.8059874195710142
2017-04-16,0.8060150375601046
2017-04-17,0.8059948849954819
2017-04-18,0.8060406862662539
2017-04-19,0.8060553398580494
2017-04-20,0.8061188996260175
2017-04-21,0.8061999619959085
2017-04-22,0.806246077657494
2017-04-23,0.8062721249958742
2017-04-24,0.806281164603257
2017-04-25,0.8063520636184349
2017-04-26,0.8063624281286936
2017-04-27,0.806387626253477
2017-04-28,0.806401932406244
2017-04-29,0.8064333551035284
2017-04-30,0.8064507032423073
2017-05-01,0.8064824416270345
2017-05-02,0.8064999099056848
2017-05-03,0.8064965110600428
2017-05-04,0.8065231317973977
2017-05-05,0.8065784747260122
2017-05-06,0.8065953172973052
2017-05-07,0.8066303465649021
2017-05-08,0.8066436163782396
2017-05-09,0.8066532909541669
2017-05-10,0.8066532909541669
2017-05-11,0.8067142284457121
2017-05-12,0.8067418214499539
2017-05-13,0.8067615122333687
2017-05-14,0.8067811465606012
2017-05-15,0.8067796815771335
2017-05-16,0.8067875031278333
2017-05-17,0.8067963032095035
2017-05-19,0.8068480408901317
2017-05-20,0.8068480408901317
2017-05-21,0.8068595924483868
2017-05-22,0.8068749779319475
2017-05-24,0.8068749779319475
2017-05-25,0.8069659089132384
2017-05-26,0.8069215653884445
2017-05-27,0.8069215653884445
2017-05-28,0.8069271930486979
2017-05-29,0.8069477386328012
2017-05-30,0.8069618142591585
2017-05-31,0.8069534391830465
2017-06-01,0.8069612863439919
2017-06-02,0.8069667456413628
2017-06-03,0.8070089206599957
2017-06-04,0.8070568708287457
2017-06-05,0.8070918392445084
2017-06-06,0.8071110589683176
2017-06-07,0.8071303686456113
2017-06-08,0.8071349549308963
2017-06-09,0.8071855232943869
2017-06-10,0.8071940511895656
2017-06-11,0.807238474996076
2017-06-12,0.8072463447292483
2017-06-13,0.8072717217980818
2017-06-14,0.8072587146541592
2017-06-15,0.8072933073072982
2017-06-16,0.8073132317257332
2017-06-17,0.8073419986508299
2017-06-18,0.8073532812101072
2017-06-19,0.807368104127613
2017-06-20,0.8074197265993336
2017-06-21,0.8074535523790899
2017-06-22,0.8074858303534453
2017-06-23,0.8074846820568434
2017-06-24,0.8075372611184889
2017-06-25,0.8075356324079378
2017-06-27,0.8075803352611127
2017-06-28,0.8075944649568703
2017-06-29,0.8076243670938188
2017-06-30,0.8076243670938188
2017-07-01,0.8076326404564781
2017-07-02,0.8074847231127612
2017-07-03,0.8076567252888974
2017-07-04,0.8076708287274096
2017-07-06,0.8077087793572864
2017-07-08,0.807759085862007
2017-07-09,0.8077847704669103
2017-07-10,0.8078053687906351
2017-07-11,0.8078013635850558
2017-07-12,0.8078504221623856
2017-07-13,0.8078718323186918
2017-07-14,0.8079360643233316
2017-07-15,0.8079486667903599
2017-07-16,0.807966239933151
2017-07-18,0.8080015212054406
2017-07-19,0.8080218206917138
2017-07-20,0.8080558026803152
2017-07-21,0.8080669044499832
2017-07-22,0.8080669044499832
2017-07-23,0.808092995900909
2017-07-24,0.8080980029763245
2017-07-25,0.8081370158829576
2017-07-26,0.8081625605480678
2017-07-27,0.8082233258588729
2017-07-28,0.808249708430155
2017-07-29,0.8083044866529594
2017-07-30,0.8083332430823101
2017-07-31,0.808336345616082
2017-08-01,0.8083601100619281
2017-08-02,0.8084323636106707
2017-08-03,0.808423107298023
2017-08-05,0.8084440938486097
2017-08-07,0.8084839886333307
2017-08-09,0.8085219514560353
2017-08-10,0.8085163265536572
2017-08-11,0.8085386942083661
2017-08-12,0.808571083085406
2017-08-13,0.8085560114130781
2017-08-14,0.8086045204636141
2017-08-15,0.8086092484785151
2017-08-16,0.8086150906893725
2017-08-17,0.8086402240867745
2017-08-18,0.8086969479957481
2017-08-19,0.8087538998667364
2017-08-20,0.8087747868283304
2017-08-21,0.8087621092459397
2017-08-22,0.808794221185239
2017-08-23,0.8088436874623013
2017-08-24,0.8088433139346006
2017-08-25,0.8089278639453445
2017-08-26,0.8089479898072579
2017-08-27,0.8089708039151077
2017-08-28,0.8090091758374198
2017-08-29,0.8090214662537605
2017-08-30,0.8090380458387474
2017-08-31,0.8090237138772939
2017-09-01,0.8090118816865274
2017-09-02,0.8090375029256454
2017-09-03,0.8090343748136298
2017-09-04,0.8091630479606005
2017-09-05,0.8090735052380975
2017-09-06,0.8090585486609351
2017-09-07,0.8090917954722203
2017-09-08,0.8090914095065335
2017-09-09,0.8090910281575406
2017-09-10,0.8091255930231303
2017-09-11,0.8091702181051919
2017-09-12,0.8091877163072608
2017-09-13,0.8091946157207944
2017-09-14,0.8091990161328834
2017-09-15,0.80923051880209
2017-09-16,0.80923051880209
2017-09-17,0.8092794923070176
2017-09-18,0.809274743953693
2017-09-19,0.8092958867126611
2017-09-20,0.8093695818186294
2017-09-21,0.8093861199611245
2017-09-22,0.8094013734868104
2017-09-23,0.8094007193782538
2017-09-24,0.8094326781067102
2017-09-25,0.8094462367687523
2017-09-26,0.8094650065220043
2017-09-27,0.8094698945522498
2017-09-28,0.809488576884247
2017-09-29,0.8095127019620901
2017-09-30,0.8095294144342912
2017-10-01,0.8095746719681199
2017-10-02,0.8095405702738073
2017-10-03,0.8095538275886501
2017-10-04,0.8095880938883181
2017-10-05,0.8096027684012477
2017-10-06,0.8096274466147443
2017-10-07,0.8096314772451952
2017-10-08,0.8096557785199054
2017-10-09,0.8096622643665247
2017-10-10,0.8097079283745016
2017-10-12,0.8098005298015825
2017-10-13,0.8098434198786529
2017-10-14,0.8098550931085803
2017-10-15,0.8098812800337081
2017-10-16,0.8098962156727386
2017-10-17,0.8099094939658278
2017-10-18,0.8100288604363706
2017-10-19,0.8100522113902012
2017-10-20,0.8101010207674836
2017-10-21,0.8101155781471343
2017-10-22,0.8101390314204331
2017-10-23,0.8101691461367392
2017-10-24,0.810172713595753
2017-10-25,0.8102003406861851
2017-10-26,0.8102067169567725
2017-10-27,0.8102045536889799
2017-10-28,0.8102338638209085
2017-10-29,0.81020580384277
2017-10-30,0.8102298968487667
2017-10-31,0.81029589317475
2017-11-01,0.8103541930368683
2017-11-02,0.810128260088228
2017-11-03,0.8104444109959902
2017-11-04,0.8104492126657022
2017-11-05,0.810462477870805
2017-11-06,0.8104692402867424
2017-11-07,0.8104595206057466
2017-11-08,0.8104579186878852
2017-11-09,0.8104866171166712
2017-11-10,0.810497657329215
2017-11-11,0.8105534864252321
2017-11-12,0.8106014191152782
2017-11-13,0.8106380907508067
2017-11-14,0.8105349590226582
2017-11-15,0.8105750729255227
2017-11-16,0.8105975201147148
2017-11-17,0.8106187723722135
2017-11-18,0.8105902613889157
2017-11-19,0.8106474056101353
2017-11-20,0.8106421716685588
2017-11-21,0.8106310605400258
2017-11-22,0.8106769691335479
2017-11-23,0.8107226358092983
2017-11-24,0.8107322208177679
2017-11-25,0.8108444003769881
2017-11-26,0.8108450888602584
2017-11-27,0.8108298830957211
2017-11-28,0.8108450570275332
2017-11-29,0.8108450570275332
2017-11-30,0.8108450570275332
2017-12-01,0.810938830510995
2017-12-02,0.810938830510995
2017-12-03,0.8109527325005599
2017-12-04,0.8109798965224672
2017-12-05,0.8109721665324046
2017-12-06,0.8109741588541554
2017-12-07,0.8109741588541554
2017-12-09,0.811034930598413
2017-12-10,0.8110475524477535
2017-12-11,0.8110487777734914
2017-12-12,0.8110560868307968
2017-12-13,0.8110423115511823
2017-12-14,0.8110639447566345
2017-12-15,0.8110714718485431
2017-12-16,0.8110960577267254
2017-12-17,0.8110919715833141
2017-12-18,0.8110994942113527
2017-12-19,0.8110994942113527
2017-12-20,0.811120065215263
2017-12-21,0.8111271322313767
2017-12-22,0.8111392936009766
2017-12-23,0.8111191952965949
2017-12-24,0.8111056857056254
2017-12-25,0.8111204878474646
2017-12-26,0.8111052099626237
2017-12-27,0.8111107096152705
2017-12-28,0.8111335223917079
2017-12-29,0.8111687712747095
2017-12-30,0.8112277352978419
2017-12-31,0.8113102183893025
2018-01-01,0.8113386782354542
2018-01-02,0.8113080916167595
2018-01-03,0.811391459359142
2018-01-04,0.8114244682463174
2018-01-05,0.8114465701410929
2018-01-06,0.8113667868275214
2018-01-07,0.8113469098806725
2018-01-08,0.8113646227774561
2018-01-09,0.8114666915478213
2018-01-10,0.8115144166490827
2018-01-11,0.8115560443573713
2018-01-12,0.811574170496199
2018-01-13,0.8116310922690373
2018-01-14,0.8116615272193927
2018-01-15,0.8116768228062012
2018-01-16,0.8117454240019397
2018-01-18,0.8118120923588747
2018-01-19,0.8118507763323122
2018-01-20,0.8119042416207293
2018-01-21,0.8118849448284401
2018-01-22,0.8119206023161839
2018-01-23,0.8119273620658077
2018-01-24,0.8119659697940055
2018-01-25,0.8119823213640966
2018-01-26,0.8119823213640966
2018-01-27,0.812048084004631
2018-01-28,0.8120468755573569
2018-01-29,0.8120941652530093
2018-01-30,0.8121376362293222
2018-01-31,0.8122076219981056
2018-02-01,0.8122399873497729
2018-02-02,0.8122399873497729
2018-02-03,0.8122661148423751
2018-02-04,0.8122717514329943
2018-02-05,0.8123178331739378
2018-02-06,0.8123186685447167
2018-02-07,0.8123334397979103
2018-02-08,0.8123435275369496
2018-02-09,0.8123685529030349
2018-02-10,0.8123794853944479
2018-02-11,0.8123012691941066
2018-02-12,0.8123077544129695
2018-02-13,0.8123783833835712
2018-02-14,0.8123940547993838
2018-02-16,0.8124715012493713
2018-02-17,0.8125078335824107
2018-02-18,0.8125346133081243
2018-02-19,0.8125271320932407
2018-02-20,0.8125439852034865
2018-02-21,0.8125515328607879
2018-02-22,0.8125515328607879
2018-02-23,0.8125839930571775
2018-02-24,0.8126151589515791
2018-02-25,0.8126166305722735
2018-02-26,0.8126091490976698
2018-02-27,0.812636767968683
2018-02-28,0.8126770069742277
2018-03-01,0.812701027166738
2018-03-02,0.8127431906532508
2018-03-03,0.8127558414264239
2018-03-04,0.812774979499255
2018-03-05,0.812790336680387
2018-03-06,0.812790336680387
2018-03-07,0.812790336680387
2018-03-08,0.8128706099425085
2018-03-09,0.8128710902602845
2018-03-10,0.8128723400016085
2018-03-11,0.8128880272799439
2018-03-12,0.8128919906689931
2018-03-13,0.8128734242861787
2018-03-14,0.8128928062013474
2018-03-15,0.8129022356397487
2018-03-16,0.8129130930288802
2018-03-17,0.8129215485115374
2018-03-18,0.812902408139592
2018-03-19,0.812919582036601
2018-03-20,0.8129378953069011
2018-03-21,0.8129665499015682
2018-03-22,0.8129668893389385
2018-03-23,0.8129760385410303
2018-03-24,0.8129922642570844
2018-03-25,0.8130036323130392
2018-03-26,0.8130184452407891
2018-03-27,0.8129872969113606
2018-03-28,0.8130048982817666
2018-03-29,0.8130425549884849
2018-03-30,0.8130379512449645
2018-03-31,0.8130828792491922
2018-04-01,0.8131027230463476
2018-04-02,0.8131261908908533
2018-04-03,0.8131015647256227
2018-04-04,0.8131223175685436
2018-04-05,0.8134027843909444
2018-04-06,0.8131924688802891
2018-04-07,0.8131941006707915
2018-04-08,0.8131958078228324
2018-04-09,0.8131802611666469
2018-04-10,0.8131176607217644
2018-04-11,0.813101523840941
2018-04-12,0.8131092916106193
2018-04-13,0.8131183619657686
2018-04-14,0.8131128923895518
2018-04-15,0.8131358377752396
2018-04-16,0.8131240907941675
2018-04-17,0.8131881223394551
2018-04-18,0.8132103181593021
2018-04-19,0.8132329904626027
2018-04-20,0.8132474263562548
2018-04-21,0.8132680760961439
2018-04-22,0.8132741660080597
2018-04-23,0.8132362419099147
2018-04-24,0.8132396788536419
2018-04-25,0.8133245519741203
2018-04-26,0.813306593568503
2018-04-27,0.8133433859259771
2018-04-28,0.8133752112372079
2018-04-29,0.8133792777920177
2018-04-30,0.8134098414928352
2018-05-01,0.8134439995442504
2018-05-02,0.8135599028162731
2018-05-03,0.8134996823313387
2018-05-04,0.8135130787497451
2018-05-05,0.813544827005196
2018-05-06,0.8135525499913934
2018-05-07,0.8135475052214525
2018-05-08,0.8135527812912373
2018-05-09,0.8135639552618263
2018-05-10,0.813603488296238
2018-05-11,0.813603488296238
2018-05-12,0.8136493336110189
2018-05-13,0.813663932428998
2018-05-14,0.8136828643286663
2018-05-16,0.8136887736801015
2018-05-17,0.8136958995737448
2018-05-18,0.8136906013458225
2018-05-19,0.813706221001187
2018-05-20,0.8137233764458024
2018-05-21,0.8137110916280831
2018-05-22,0.8137010450571666
2018-05-23,0.8137010450571666
2018-05-24,0.8136949625797718
2018-05-25,0.8137297893186981
2018-05-26,0.8137724183828822
2018-05-27,0.8138029840998586
2018-05-28,0.8138206479391737
2018-05-29,0.8138517863888681
2018-05-30,0.8138964983843636
2018-05-31,0.8139437895719516
2018-06-01,0.8139838848232125
2018-06-02,0.8139838848232125
2018-06-03,0.8139853311026745
2018-06-04,0.814010855317487
2018-06-05,0.8140547448379134
2018-06-06,0.8140975409773982
2018-06-07,0.8141277077207958
2018-06-08,0.8141277077207958
2018-06-09,0.8141277077207958
2018-06-10,0.8141347167784191
2018-06-11,0.8141416936348759
2018-06-12,0.8141702359304759
2018-06-13,0.8141743689853075
2018-06-15,0.8142101944902239
2018-06-16,0.8142206137153059
2018-06-17,0.8142387108359257
2018-06-18,0.8142436742115763
2018-06-19,0.8142527207346621
2018-06-20,0.8143091870559583
2018-06-21,0.8143181010820131
2018-06-22,0.8143181010820131
2018-06-23,0.8142380217849723
2018-06-24,0.8142483001567463
2018-06-25,0.8142494314733661
2018-06-26,0.8142494314733661
2018-06-27,0.814275487752747
2018-06-28,0.814310871866376
2018-06-29,0.8143058315327464
2018-06-30,0.8143147966646793
2018-07-01,0.8143094735205489
2018-07-03,0.8142867554780543
2018-07-04,0.8143128975614444
2018-07-05,0.8143591928845162
2018-07-06,0.814369043630895
2018-07-07,0.8143780780487798
2018-07-08,0.8143791544927007
2018-07-10,0.8144348343959803
2018-07-11,0.8144348343959803
2018-07-12,0.8144648799366886
2018-07-13,0.8144648799366886
2018-07-14,0.8145198762513024
2018-07-15,0.8145236440172845
2018-07-16,0.8145367544650195
2018-07-17,0.8145367544650195
2018-07-19,0.8145578465209231
2018-07-20,0.8145578465209231
2018-07-21,0.8145578465209231
2018-07-22,0.8145449908880299
2018-07-23,0.8145657916011696
2018-07-24,0.8146177609223655
2018-07-25,0.8146245942839836
2018-07-26,0.8146193926416986
2018-07-27,0.8146945945102964
2018-07-28,0.8146604014019185
2018-07-29,0.8146797406526355
2018-07-30,0.8146844798099093
2018-07-31,0.8146844798099093
2018-08-01,0.8146999607833295
2018-08-02,0.8147044191065554
2018-08-03,0.8147332908654391
2018-08-04,0.814748413502226
2018-08-05,0.8147633247063423
2018-08-06,0.814777108114589
2018-08-07,0.814769023277268
2018-08-08,0.814769023277268
2018-08-09,0.8147668969746541
2018-08-12,0.8148247679946948
2018-08-13,0.8148563714656049
2018-08-14,0.8148466811463265
2018-08-15,0.8148466811463265
2018-08-16,0.814846527400948
2018-08-18,0.814846527400948
2018-08-19,0.8149923017093389
2018-08-20,0.8149923017093389
2018-08-21,0.81498550875635
2018-08-22,0.8150130106068991
2018-08-23,0.815037359199211
2018-08-24,0.8150857012650581
2018-08-25,0.8150741167487829
2018-08-26,0.8150877370461722
2018-08-27,0.8150887150237713
2018-08-28,0.8151232263793261
