bgg_id,name,year,award,winner,nominated,recommended,sonderpreis,bayes_rating,designer
15062,Shadows over Camelot,2005,spiel,False,False,False,Fantasy Game,6.94328,295
15512,Incan Gold,2005,spiel,False,False,True,,6.69678,125
15512,Incan Gold,2005,spiel,False,False,True,,6.69678,9
16052,Merlin,1978,spiel,False,False,True,,5.47913,8795
16140,Zahlenzwerge,2005,kinder,False,False,True,,,4849
16140,Zahlenzwerge,2005,kinder,False,False,True,,,9962
16149,Up And Down,2005,kinder,False,False,True,,5.55047,491
16151,Krabbel-Trabbel,2005,kinder,False,False,True,,,2
16308,Ombagi,1980,spiel,False,False,True,,,94
16369,Das Kleine Gespenst,2005,kinder,True,True,True,,5.54354,645
16474,"Geißlein, versteck dich!",2003,kinder,False,False,True,,5.50952,236
16474,"Geißlein, versteck dich!",2003,kinder,False,False,True,,5.50952,237
16496,Roma,2005,spiel,False,False,True,,6.35362,4958
16767,Frantic Frogs,2004,kinder,False,False,True,,,315
16767,Frantic Frogs,2004,kinder,False,False,True,,,3980
16767,Frantic Frogs,2004,kinder,False,False,True,,,1050
17025,Poison,2005,spiel,False,False,True,,6.11415,2
17044,Riombo,1983,spiel,False,False,True,,,94
17053,Sleeping Queens,2005,kinder,False,False,True,,6.10444,5114
17235,Mago Magino,2004,kinder,False,True,True,,5.54498,2
17240,That's Life!,2005,spiel,False,True,True,,6.09871,42
17240,That's Life!,2005,spiel,False,True,True,,6.09871,7
17329,Animal Upon Animal,2005,kinder,False,False,True,,6.52141,5178
17534,Just4Fun,2005,spiel,False,True,True,,5.57449,272
17724,Mister Zero,1985,spiel,False,False,True,,,5280
17724,Mister Zero,1985,spiel,False,False,True,,,5281
17784,Galaxis,1980,spiel,False,False,True,,,2819
17785,Seti,1979,spiel,False,False,True,,5.49458,855
17785,Seti,1979,spiel,False,False,True,,5.49458,275
17786,Wendo,1977,spiel,False,False,True,,,3
17788,Cash & Carry,1979,spiel,False,False,True,,,5307
17794,Quibbix,1980,spiel,False,False,True,,,377
17813,Vokabo,1982,spiel,False,False,True,,,233
17814,Fang mich! ... wenn du kannst,1982,spiel,False,False,True,,,2684
17815,Skript,1982,spiel,False,False,True,,,159
17903,"Fuzzi, Heinz und Schlendrian",1983,spiel,False,False,True,,,500
17904,Wir füttern die kleinen Nilpferde,1983,spiel,False,False,True,,,94
17905,Feuerwehr,1984,spiel,False,False,True,,,5340
18052,Pin,1985,spiel,False,False,True,,,2141
18602,Caylus,2005,spiel,False,False,False,Complex Game,7.51968,5629
18880,Daddy Cool,2004,kinder,False,True,True,,5.52704,256
18881,Schildi Schildkröte,2004,kinder,False,True,True,,5.55215,545
19129,Im Wassergarten,2004,spiel,False,False,True,,,609
19301,Mesopotamia,2005,spiel,False,False,True,,5.92286,398
19646,Cowabunga,2005,spiel,False,False,True,,5.58531,12
19877,Beetlez,2005,kinder,False,False,True,,5.50796,3841
19996,Nacht der Magier,2005,kinder,False,True,True,,5.92321,3432
19996,Nacht der Magier,2005,kinder,False,True,True,,5.92321,1288
20080,Aqua Romana,2005,spiel,False,True,True,,5.86294,840
20544,"Macius: Achtung, fertig, los !",2003,kinder,False,True,True,,,272
20544,"Macius: Achtung, fertig, los !",2003,kinder,False,True,True,,,7
20544,"Macius: Achtung, fertig, los !",2003,kinder,False,True,True,,,2268
20548,Sternenkinder,2005,kinder,False,False,True,,,3
20549,"Ene Mene Muh, gib mir deine Kuh!",2005,kinder,False,False,True,,,7
20549,"Ene Mene Muh, gib mir deine Kuh!",2005,kinder,False,False,True,,,275
20622,Mit Felix um die Welt,2005,kinder,False,False,True,,,645
20685,Henne Berta,1988,spiel,False,False,True,,,1391
20761,Ausgerechnet Buxtehude,2005,spiel,False,False,True,,5.60649,4308
20761,Ausgerechnet Buxtehude,2005,spiel,False,False,True,,5.60649,4307
20834,Husarengolf,1997,spiel,False,False,False,Dexterity Game,5.53102,301
20953,Piratissimo,2005,kinder,False,True,True,,5.51524,500
21022,Was'n das?,2005,spiel,False,False,True,,5.67796,219
21049,Lauras Sternenspiel,2002,kinder,False,True,True,,,645
21049,Lauras Sternenspiel,2002,kinder,False,True,True,,,6330
21636,Affentheater,2006,kinder,False,False,True,,,6525
21790,Thurn and Taxis,2006,spiel,True,True,True,,6.9204,117
21790,Thurn and Taxis,2006,spiel,True,True,True,,6.9204,6569
21827,Schnapp zu!,2002,kinder,False,False,True,,,2302
21854,Los Mampfos,2006,kinder,False,True,True,,5.60395,381
21854,Los Mampfos,2006,kinder,False,True,True,,5.60395,6589
21882,Blue Moon City,2006,spiel,False,True,True,,6.72994,2
21985,Giro Galoppo,2006,kinder,False,True,True,,5.75894,272
21986,Ramba Samba,2006,kinder,False,False,True,,5.50297,8022
21987,Doktor Schlüsselbart,2006,kinder,False,False,True,,5.5188,6623
22123,Enkounter,2006,spiel,False,False,True,,5.50557,6305
22123,Enkounter,2006,spiel,False,False,True,,5.50557,6304
22233,Fischmarkt,2006,spiel,False,False,True,,5.53203,4323
22237,Hart an der Grenze,2005,spiel,False,False,True,,5.81305,3005
22237,Hart an der Grenze,2005,spiel,False,False,True,,5.81305,3004
22278,12 Thieves,2006,spiel,False,True,True,,5.90421,85
22287,Buccaneer,2006,spiel,False,True,True,,5.84933,13
22345,Yspahan,2006,spiel,False,True,True,,6.73548,6736
22348,Duplik,2005,spiel,False,True,True,,6.24887,6740
22348,Duplik,2005,spiel,False,True,True,,6.24887,6741
23329,Skybridge,2006,spiel,False,False,True,,5.54729,5866
23686,Gift Trap,2006,spiel,False,False,False,Party Game,5.98886,7176
23890,Der schwarze Pirat,2006,kinder,True,True,True,,5.76489,308
23891,Die Kullerbande,2006,kinder,False,False,True,,5.50862,256
24181,Imperial,2006,spiel,False,False,True,,7.16868,6045
24480,The Pillars of the Earth,2006,spiel,False,False,True,,7.05777,142
24480,The Pillars of the Earth,2006,spiel,False,False,True,,7.05777,7391
24669,Sparito!,2003,kinder,False,False,True,,,491
25114,Die Säulen von Venedig,2006,spiel,False,False,True,,5.75148,6076
25114,Die Säulen von Venedig,2006,spiel,False,False,True,,5.75148,5930
25358,Domorino,2006,kinder,False,False,True,,,6334
25554,Notre Dame,2007,spiel,False,False,True,,7.06004,4958
25568,Metropolys,2008,spiel,False,False,True,,6.54926,6736
25593,Der Prestel Kunstmarkt,2006,spiel,False,False,True,,5.5279,57
25643,Arkadia,2006,spiel,False,True,True,,6.45575,381
25669,Qwirkle,2006,spiel,True,True,True,,6.61677,7708
25721,Turbulento,2006,kinder,False,False,True,,,256
25760,Zoff im Hühnerhof,2006,kinder,False,False,True,,5.5393,4884
26178,Chicky Picky,2004,kinder,False,False,True,,,3505
26182,Castello del Drago,2006,kinder,False,False,True,,,5070
26233,Manimals,2006,kinder,False,False,True,,5.54481,227
27173,Vikings,2007,spiel,False,False,True,,6.89583,42
27363,Danger 13,2007,spiel,False,False,True,,5.549,381
27385,Alchemist,2007,spiel,False,False,True,,5.78455,3540
27536,Der kleine Sprechdachs,2006,kinder,False,False,True,,,2
27588,Zooloretto,2007,spiel,True,True,True,,6.61115,86
27940,RattleSnake,2007,kinder,False,False,True,,5.63281,3247
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53636,42714
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53636,8324
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53636,267
28023,Jamaica,2007,spiel,False,False,True,,6.88518,8097
28023,Jamaica,2007,spiel,False,False,True,,6.88518,1727
28023,Jamaica,2007,spiel,False,False,True,,6.88518,6736
28025,Wicked Witches Way,2006,spiel,False,False,True,,5.8815,1727
28025,Wicked Witches Way,2006,spiel,False,False,True,,5.8815,295
28089,Burg Appenzell,2007,spiel,False,False,True,,6.23973,1288
28089,Burg Appenzell,2007,spiel,False,False,True,,6.23973,129
28565,Save the Treasure of Fairy Tales,2006,kinder,False,True,True,,5.52956,645
28834,Heli Hopper,2007,kinder,False,False,True,,5.49246,8566
28856,Cornu,2001,kinder,False,False,True,,,94
29017,Dschungelschatz,2006,kinder,False,False,True,,5.63556,285
29073,Blockers!,2007,spiel,False,False,True,,6.09735,2201
29223,Marrakech,2007,spiel,False,True,True,,6.32354,79
29355,Würfel Bingo,2007,spiel,False,False,True,,5.75132,8679
29411,Castle Knights,2007,kinder,False,True,True,,5.62169,6647
29637,Gesagt - getan!,2006,kinder,False,True,True,,,285
29638,Hop Hop Hooray!,2007,kinder,False,True,True,,5.58607,256
29639,Mein erstes Mitmach-Spiel,2006,kinder,False,False,True,,,3
29641,Ding Dong,2007,kinder,False,False,True,,,8766
29642,Was zählt?,2006,kinder,False,False,True,,,8767
30549,Pandemic,2008,spiel,False,True,True,,7.43456,378
30869,Thebes,2007,spiel,False,True,True,,6.82779,4299
30932,Lascaux,2007,spiel,False,False,True,,5.80184,79
30932,Lascaux,2007,spiel,False,False,True,,5.80184,101
31260,Agricola,2007,spiel,False,False,False,Complex Game,7.75163,10
31481,Galaxy Trucker,2007,spiel,False,False,True,,7.21963,789
31594,In the Year of the Dragon,2007,spiel,False,False,True,,7.03268,4958
31976,"Wo bist du, heller Mond?",2004,kinder,False,False,True,,,5108
31999,TZAAR,2007,spiel,False,False,True,,6.90135,244
32341,Cockroach Salad,2007,spiel,False,False,True,,5.87257,144
32405,Alles Tomate!,2007,kinder,False,False,True,,5.58512,2
32423,Pino Sortino,2007,kinder,False,False,True,,,4884
32465,Didi Dotter,2007,kinder,False,True,True,,5.53361,8360
33036,Alarme,2006,kinder,False,False,True,,,4809
33160,Endeavor,2009,spiel,False,False,True,,7.03816,3526
33160,Endeavor,2009,spiel,False,False,True,,7.03816,9733
33414,Ghost Hunters,2007,kinder,False,True,True,,5.51111,9792
33414,Ghost Hunters,2007,kinder,False,True,True,,5.51111,9793
33414,Ghost Hunters,2007,kinder,False,True,True,,5.51111,9794
33643,Whoowasit?,2007,kinder,True,True,True,,5.92724,2
34004,Big Points,2008,spiel,False,False,True,,5.8034,1307
34004,Big Points,2008,spiel,False,False,True,,5.8034,1308
34084,Witch's Brew,2008,spiel,False,True,True,,6.48504,8397
34227,Blox,2008,spiel,False,True,True,,5.73354,272
34227,Blox,2008,spiel,False,True,True,,5.73354,7
34227,Blox,2008,spiel,False,True,True,,5.73354,2268
34585,Keltis,2008,spiel,True,True,True,,6.1838,2
34635,Stone Age,2008,spiel,False,True,True,,7.40643,928
34707,The Hanging Gardens,2008,spiel,False,False,True,,6.19204,10183
35481,The Suitcase Detectives,2008,kinder,False,False,True,,5.51561,308
35497,Fauna,2008,spiel,False,True,True,,6.55495,141
35812,Wild Vikings,2008,kinder,False,False,True,,5.55715,3990
36218,Dominion,2008,spiel,True,True,True,,7.48239,10525
36725,Lauras erste Übernachtung,2007,kinder,False,False,True,,,645
36727,Capt'n Sharky: Abenteuer auf der Schatzinsel,2008,kinder,False,True,True,,,645
36728,Pingo Tour,2008,kinder,False,False,True,,,1794
36729,Fluss der Drachen,2008,kinder,False,True,True,,,6940
36729,Fluss der Drachen,2008,kinder,False,True,True,,,6941
36730,Farben ringsum,2008,kinder,False,False,True,,,10669
36731,Kleiner Teddy,2008,kinder,False,False,True,,,256
36732,Die kleinen Regentropfen,2008,kinder,False,False,True,,,10407
37120,Pack & Stack,2008,spiel,False,False,True,,6.06935,2790
37380,Roll Through the Ages: The Bronze Age,2008,spiel,False,True,True,,6.64967,378
37907,Diamonds Club,2008,spiel,False,False,True,,6.23009,381
38437,Curli Kuller,2008,kinder,False,True,True,,5.54522,4884
38453,Space Alert,2008,spiel,False,False,False,New Worlds Game,7.1506,789
38545,Kamisado,2008,spiel,False,False,True,,6.28634,84
38657,Cities,2008,spiel,False,False,True,,5.85571,9369
38984,MOW,2008,spiel,False,False,True,,5.77556,1727
39095,Klickado,2008,kinder,False,False,True,,5.54749,11333
39192,Schwarzer Kater,2008,kinder,False,False,True,,5.47893,4677
39856,Dixit,2008,spiel,True,True,True,,7.09388,11547
40234,Einauge sei wachsam!,2009,spiel,False,False,True,,5.6422,42
40234,Einauge sei wachsam!,2009,spiel,False,False,True,,5.6422,7
40393,FITS,2009,spiel,False,True,True,,6.1687,2
40425,Maori,2009,spiel,False,False,True,,5.99165,173
40619,Tonga Island,2009,kinder,False,True,True,,5.52863,13
40628,Finca,2009,spiel,False,True,True,,6.71118,11782
40628,Finca,2009,spiel,False,True,True,,6.71118,314
40769,Valdora,2009,spiel,False,False,True,,6.11696,86
40790,Der kleine Ritter Trenk,2008,kinder,False,False,True,,,645
40837,Finde die Tiere!,2008,kinder,False,False,True,,,3524
40935,Zoowaboo,2009,kinder,False,True,True,,5.65296,3540
40941,Hide the Kids!,2009,kinder,False,True,True,,5.63011,1379
40958,6 nimmt! Junior,2009,kinder,False,False,True,,5.51815,7
41301,Hungry Wolves,2009,kinder,False,False,True,,,4884
41496,Chickyboom,2008,kinder,False,False,True,,5.52312,942
41916,The Magic Labyrinth,2009,kinder,True,True,True,,6.44564,12367
42215,Tobago,2009,spiel,False,False,True,,6.85581,12461
43015,Hansa Teutonica,2009,spiel,False,False,True,,7.46514,1018
43023,Polizei-Alarm!,2009,kinder,False,False,True,,5.55318,645
43023,Polizei-Alarm!,2009,kinder,False,False,True,,5.55318,748
43528,World Without End,2009,spiel,False,False,False,Game of the Year Plus,6.71446,142
43528,World Without End,2009,spiel,False,False,False,Game of the Year Plus,6.71446,7391
43570,Friday,2011,kenner,False,False,True,,6.94006,141
54043,Jaipur,2009,spiel,False,False,True,,7.37335,6736
54137,Battle Sheep,2010,spiel,False,False,True,,6.26313,2432
55834,Mosaix,2009,spiel,False,False,True,,5.76683,11797
56933,Penguin Party,2008,spiel,False,False,True,,5.88936,2
57349,Vampires of the Night,2009,kinder,False,True,True,,5.55877,3432
57349,Vampires of the Night,2009,kinder,False,True,True,,5.55877,1288
58565,Panic Tower!,2009,kinder,False,True,True,,5.52425,3343
58565,Panic Tower!,2009,kinder,False,True,True,,5.52425,3342
59223,Diego Drachenzahn,2009,kinder,True,True,True,,5.59114,500
59776,Razzo Raketo,2009,kinder,False,False,True,,,10067
60245,Mummy's Treasure,2009,kinder,False,False,True,,5.58305,4884
60451,Combino,2009,kinder,False,False,True,,,4542
60451,Combino,2009,kinder,False,False,True,,,4543
60574,Mausgeflippt,2009,kinder,False,False,True,,5.52402,7282
63975,Mountain Goats,2010,spiel,False,False,True,,6.24365,5766
65244,Forbidden Island,2010,spiel,False,True,True,,6.66072,378
65568,Jäger und Sammler,2010,spiel,False,False,True,,5.77055,2
65599,Turi-Tour,2010,kinder,False,True,True,,,6008
65990,Don Quixote,2010,spiel,False,False,True,,5.64389,12
66188,Fresco,2010,spiel,False,True,True,,7.00095,249
66188,Fresco,2010,spiel,False,True,True,,7.00095,34864
66188,Fresco,2010,spiel,False,True,True,,7.00095,34866
66214,Samarkand: Routes to Riches,2010,spiel,False,False,True,,6.13332,366
66825,Kraken-Alarm,2010,kinder,False,True,True,,5.52336,961
66849,Safranito,2010,spiel,False,False,True,,6.10144,4884
68448,7 Wonders,2010,kenner,True,True,True,,7.57621,9714
68561,Inspektor Hase,2010,kinder,False,False,True,,,256
70149,Ora et Labora,2011,kenner,False,False,True,,7.32668,10
70264,Shaun das Schaf: Echt Schaf!,2010,kinder,False,False,True,,,10246
70512,Luna,2010,spiel,False,False,True,,6.77385,4958
71820,Die Lieben Sieben: Ab auf die Wippe!,2010,kinder,False,False,True,,,3735
72181,Gackerei ums Hühnerei,2010,kinder,False,False,True,,,3
72368,Mein Mäuschen-Farbspiel,2009,kinder,False,False,True,,,3612
72368,Mein Mäuschen-Farbspiel,2009,kinder,False,False,True,,,37919
72374,Die kleine Raupe Nimmersatt: Das Original-Spiel zum Buch,2009,kinder,False,False,True,,,645
72392,Zauberlehrling,2005,kinder,False,False,True,,,8324
72406,Igel und Floh,2003,kinder,False,False,True,,,37907
72406,Igel und Floh,2003,kinder,False,False,True,,,37906
72991,Asara,2010,spiel,False,True,True,,6.38628,42
72991,Asara,2010,spiel,False,True,True,,6.38628,7
73761,K2,2010,kenner,False,True,True,,6.74209,7324
76728,Freeze,2010,spiel,False,False,True,,5.57484,1106
76728,Freeze,2010,spiel,False,False,True,,5.57484,29035
83195,Ghost Blitz,2010,spiel,False,False,True,,6.43889,144
84671,Kissenschlacht,2010,kinder,False,False,True,,5.53245,2111
84772,"Sun, Sea & Sand",2010,spiel,False,False,True,,5.89663,124
84876,The Castles of Burgundy,2011,spiel,False,False,True,,8.01499,4958
85245,Magician's Kitchen,2010,kinder,False,True,True,,5.58048,3612
85245,Magician's Kitchen,2010,kinder,False,True,True,,5.58048,37919
87603,Flucht vor dem T-Rex,2010,kinder,False,False,True,,,8888
89076,Schätzinsel,2010,kinder,False,False,True,,,12731
90009,Eselsbrücke,2011,spiel,False,True,True,,5.76822,13
90009,Eselsbrücke,2011,spiel,False,True,True,,5.76822,314
90692,Das große Tier-Rätsel,2011,kinder,False,False,True,,,491
90692,Das große Tier-Rätsel,2011,kinder,False,False,True,,,7
90870,Pelican Cove,2011,spiel,False,False,True,,5.98037,43874
90942,Mixtour,2011,spiel,False,False,True,,5.63741,3063
91514,Rhino Hero,2011,kinder,False,False,True,,6.66144,44378
91514,Rhino Hero,2011,kinder,False,False,True,,6.66144,3911
91523,Mondo,2011,spiel,False,False,True,,6.03261,86
91653,Zicke Zacke,2011,kinder,False,False,True,,5.52867,44443
91671,Da ist der Wurm drin,2011,kinder,True,True,True,,5.70319,44455
91873,Strasbourg,2011,kenner,False,True,True,,6.46093,4958
92415,Skull,2011,spiel,False,False,True,,7.02212,1318
92591,Das große Kullern,2011,kinder,False,False,True,,5.52873,1288
92591,Das große Kullern,2011,kinder,False,False,True,,5.52873,129
92644,Schnappt Hubi!,2011,kinder,True,True,True,,5.75055,10067
93442,Zirkus Stapelix,2011,kinder,False,False,True,,,2111
93551,Banana Jump,2011,kinder,False,False,True,,,3397
93555,Miss Lupun…und das Geheimnis der Zahlen,2011,spiel,False,False,True,,5.51632,45564
93555,Miss Lupun…und das Geheimnis der Zahlen,2011,spiel,False,False,True,,5.51632,45563
93997,1000 and One Treasures,2010,kinder,False,False,True,,5.51715,4884
96913,Lancaster,2011,kenner,False,True,True,,6.97628,34699
98122,Monster Trap,2011,kinder,False,True,True,,5.59421,6941
98122,Monster Trap,2011,kinder,False,True,True,,5.59421,6940
98229,Pictomania,2011,spiel,False,False,True,,6.64585,789
98778,Hanabi,2010,spiel,True,True,True,,6.944,9714
99316,Grimaffen,2010,kinder,False,False,True,,,2
99379,Kleine Froschmusik,2010,kinder,False,False,True,,,3524
103132,Rapa Nui,2011,spiel,False,False,True,,5.87296,398
104006,Village,2011,kenner,True,True,True,,7.30708,6940
104006,Village,2011,kenner,True,True,True,,7.30708,6941
105153,Pappsatt,2011,kinder,False,False,True,,,10264
105153,Pappsatt,2011,kinder,False,False,True,,,30759
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51686,9792
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51686,9793
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51686,9794
105593,Cheating Moth,2011,kinder,False,False,True,,6.0877,51522
105593,Cheating Moth,2011,kinder,False,False,True,,6.0877,51523
106217,Hawaii,2011,kenner,False,False,True,,6.60639,51590
107529,Kingdom Builder,2011,spiel,True,True,True,,6.80086,10525
107680,Broomsticks and Backflips,2011,kinder,False,False,True,,5.50075,93
108157,Kalimambo,2011,spiel,False,False,True,,5.60926,52026
108831,Kulami,2011,spiel,False,False,True,,5.87833,42256
112897,Magors Lesezauber,2010,kinder,False,False,True,,,645
113294,Escape: The Curse of the Temple,2012,spiel,False,False,True,,6.7803,4063
116954,Indigo,2012,spiel,False,False,True,,6.32855,2
116981,Star Wars: Battle of Hoth,2012,kinder,False,False,True,,5.55637,35250
116981,Star Wars: Battle of Hoth,2012,kinder,False,False,True,,5.55637,22684
117555,CLACK!,2012,kinder,False,False,True,,5.51745,1210
117959,Las Vegas,2012,spiel,False,True,True,,6.88792,381
118048,Targi,2012,kenner,False,True,True,,7.42701,57305
118051,Spinnengift und Krötenschleim,2012,kinder,False,True,True,,5.52358,11
118410,Dirty Pig,2012,spiel,False,False,True,,5.75805,57468
118418,Divinare,2012,spiel,False,False,True,,6.04921,56058
118610,Santa Cruz,2012,spiel,False,False,True,,5.96128,59
118695,Riff Raff,2012,spiel,False,False,True,,6.19215,4923
118697,Hand aufs Herz,2012,spiel,False,False,True,,5.50751,40631
118698,Flossen hoch!,2012,kinder,False,False,True,,,483
120677,Terra Mystica,2012,kenner,False,False,True,,7.89979,4300
120677,Terra Mystica,2012,kenner,False,False,True,,7.89979,4407
124361,Concordia,2013,kenner,False,True,True,,7.94407,6045
124378,Die kleinen Drachenritter,2012,kinder,False,True,True,,5.49981,4884
125618,Libertalia,2012,spiel,False,False,True,,6.90018,7640
126163,Tzolk'in: The Mayan Calendar,2012,kenner,False,False,True,,7.70425,35418
126163,Tzolk'in: The Mayan Calendar,2012,kenner,False,False,True,,7.70425,59986
126749,Bim Bamm!,2012,kinder,False,False,True,,5.50286,461
126749,Bim Bamm!,2012,kinder,False,False,True,,5.50286,7808
127134,Baobab,2012,kinder,False,False,True,,5.62309,8045
127398,Legends of Andor,2012,kenner,True,True,True,,6.89987,11825
127515,Mix Fix,2012,kinder,False,False,True,,,3343
127515,Mix Fix,2012,kinder,False,False,True,,,3342
128123,Captain Kidd,2012,kinder,False,False,True,,,4542
128123,Captain Kidd,2012,kinder,False,False,True,,,4543
129492,Bee Alert,2012,kinder,False,False,True,,5.61156,2
129614,Rondo,2012,spiel,False,False,True,,5.77371,2
129622,Love Letter,2012,spiel,False,False,True,,7.12865,9495
129948,The Palaces of Carrara,2012,kenner,False,True,True,,6.64335,42
129948,The Palaces of Carrara,2012,kenner,False,True,True,,6.64335,7
130792,The Enchanted Tower,2012,kinder,True,True,True,,5.9404,6940
130792,The Enchanted Tower,2012,kinder,True,True,True,,5.9404,6941
130877,Blood Bound,2013,kenner,False,False,True,,5.96387,63813
131260,Qwixx,2012,spiel,False,True,True,,6.65441,11781
131788,Game Over,2012,kinder,False,False,True,,5.54979,64265
132372,Guildhall,2012,kenner,False,False,True,,6.43022,52007
132783,Monster-Alarm,2011,kinder,False,False,True,,,64767
133620,Yay!,2012,spiel,False,False,True,,5.53713,256
133944,Pingi Pongo,2012,kinder,False,False,True,,,597
135851,Connect the Thoughts,2013,kinder,False,False,True,,5.50457,1210
136280,La Boca,2013,spiel,False,False,True,,6.2484,6940
136280,La Boca,2013,spiel,False,False,True,,6.2484,6941
136712,"Linus, der kleine Magier",2013,kinder,False,False,True,,5.51079,3990
136888,Bruges,2013,kenner,False,True,True,,7.12587,4958
136991,Loony Quest,2015,spiel,False,False,True,,6.5428,3327
136991,Loony Quest,2015,spiel,False,False,True,,6.5428,3418
137152,Mucca Pazza,2013,kinder,False,True,True,,5.49665,64163
137155,Potato Man,2013,spiel,False,False,True,,6.02025,173
137155,Potato Man,2013,spiel,False,False,True,,6.02025,237
137297,Rise of Augustus,2013,spiel,False,True,True,,6.48409,7640
137408,Amerigo,2013,kenner,False,False,True,,6.95536,4958
137480,Gold am Orinoko,2013,kinder,False,True,True,,5.61234,129
137909,Bugs in the Kitchen,2013,kinder,False,False,True,,5.7805,1783
139326,UGO!,2013,spiel,False,False,True,,5.79428,49795
139326,UGO!,2013,spiel,False,False,True,,5.79428,3973
139326,UGO!,2013,spiel,False,False,True,,5.79428,60012
140743,Catan Junior Madagascar,2012,kinder,False,False,True,,5.54224,11
